Index,Raman_Shift,Intensity,Plastic_type
4254,591.408,14.9876,Orange_Yarn
4255,594.201,16.0083,Orange_Yarn
4256,596.994,14.8739,Orange_Yarn
4257,599.784,11.2638,Orange_Yarn
4258,602.574,5.92163,Orange_Yarn
4259,605.362,0.380162,Orange_Yarn
4260,608.149,-3.67456,Orange_Yarn
4261,610.935,-5.06749,Orange_Yarn
4262,613.719,-3.53089,Orange_Yarn
4263,616.502,0.292443,Orange_Yarn
4264,619.283,5.17112,Orange_Yarn
4265,622.063,9.75125,Orange_Yarn
4266,624.842,12.9802,Orange_Yarn
4267,627.62,14.3684,Orange_Yarn
4268,630.396,14.0489,Orange_Yarn
4269,633.171,12.6541,Orange_Yarn
4270,635.944,11.0609,Orange_Yarn
4271,638.717,10.0865,Orange_Yarn
4272,641.488,10.2318,Orange_Yarn
4273,644.257,11.5639,Orange_Yarn
4274,647.026,13.7758,Orange_Yarn
4275,649.792,16.3782,Orange_Yarn
4276,652.559,18.9041,Orange_Yarn
4277,655.323,21.0042,Orange_Yarn
4278,658.086,22.3885,Orange_Yarn
4279,660.848,22.6903,Orange_Yarn
4280,663.608,21.4107,Orange_Yarn
4281,666.367,18.0682,Orange_Yarn
4282,669.125,12.5382,Orange_Yarn
4283,671.881,5.39774,Orange_Yarn
4284,674.637,-1.98145,Orange_Yarn
4285,677.391,-7.76037,Orange_Yarn
4286,680.143,-10.3167,Orange_Yarn
4287,682.895,-8.98496,Orange_Yarn
4288,685.645,-4.45924,Orange_Yarn
4289,688.393,1.88185,Orange_Yarn
4290,691.141,6.91948,Orange_Yarn
4291,693.887,8.9226,Orange_Yarn
4292,696.631,7.54783,Orange_Yarn
4293,699.375,4.30657,Orange_Yarn
4294,702.117,0.26309,Orange_Yarn
4295,704.858,-3.05472,Orange_Yarn
4296,707.598,-4.0554,Orange_Yarn
4297,710.336,-3.7107,Orange_Yarn
4298,713.073,-3.19769,Orange_Yarn
4299,715.808,-3.54537,Orange_Yarn
4300,718.542,-3.11671,Orange_Yarn
4301,721.276,-1.96746,Orange_Yarn
4302,724.007,0.831201,Orange_Yarn
4303,726.738,5.953,Orange_Yarn
4304,729.467,13.3932,Orange_Yarn
4305,732.195,22.4044,Orange_Yarn
4306,734.921,31.7942,Orange_Yarn
4307,737.647,40.3923,Orange_Yarn
4308,740.371,47.4326,Orange_Yarn
4309,743.094,52.6922,Orange_Yarn
4310,745.816,56.3861,Orange_Yarn
4311,748.535,58.9457,Orange_Yarn
4312,751.254,60.8228,Orange_Yarn
4313,753.971,62.392,Orange_Yarn
4314,756.688,63.9302,Orange_Yarn
4315,759.403,65.6132,Orange_Yarn
4316,762.117,67.4919,Orange_Yarn
4317,764.829,69.469,Orange_Yarn
4318,767.54,71.3212,Orange_Yarn
4319,770.25,72.7839,Orange_Yarn
4320,772.959,73.6587,Orange_Yarn
4321,775.666,73.8709,Orange_Yarn
4322,778.372,73.438,Orange_Yarn
4323,781.077,72.3819,Orange_Yarn
4324,783.78,70.6801,Orange_Yarn
4325,786.483,68.3341,Orange_Yarn
4326,789.183,65.5374,Orange_Yarn
4327,791.883,62.8186,Orange_Yarn
4328,794.582,61.0007,Orange_Yarn
4329,797.278,60.908,Orange_Yarn
4330,799.974,62.9274,Orange_Yarn
4331,802.669,66.6708,Orange_Yarn
4332,805.363,70.9905,Orange_Yarn
4333,808.055,74.4185,Orange_Yarn
4334,810.745,75.8466,Orange_Yarn
4335,813.434,75.0815,Orange_Yarn
4336,816.122,72.9409,Orange_Yarn
4337,818.81,70.8011,Orange_Yarn
4338,821.495,69.835,Orange_Yarn
4339,824.179,70.3782,Orange_Yarn
4340,826.863,71.799,Orange_Yarn
4341,829.544,72.949,Orange_Yarn
4342,832.225,72.9052,Orange_Yarn
4343,834.904,71.5309,Orange_Yarn
4344,837.582,69.4897,Orange_Yarn
4345,840.259,67.7028,Orange_Yarn
4346,842.935,66.6121,Orange_Yarn
4347,845.609,65.7553,Orange_Yarn
4348,848.282,63.9771,Orange_Yarn
4349,850.954,60.1896,Orange_Yarn
4350,853.624,54.2177,Orange_Yarn
4351,856.293,47.173,Orange_Yarn
4352,858.962,41.063,Orange_Yarn
4353,861.629,37.8092,Orange_Yarn
4354,864.294,38.228,Orange_Yarn
4355,866.958,41.575,Orange_Yarn
4356,869.621,45.9341,Orange_Yarn
4357,872.283,49.2303,Orange_Yarn
4358,874.943,50.2806,Orange_Yarn
4359,877.602,49.284,Orange_Yarn
4360,880.26,47.5006,Orange_Yarn
4361,882.917,46.3606,Orange_Yarn
4362,885.573,46.5667,Orange_Yarn
4363,888.227,47.724,Orange_Yarn
4364,890.879,48.676,Orange_Yarn
4365,893.531,48.2868,Orange_Yarn
4366,896.182,46.1567,Orange_Yarn
4367,898.831,42.8424,Orange_Yarn
4368,901.479,39.4948,Orange_Yarn
4369,904.126,37.1918,Orange_Yarn
4370,906.771,36.3997,Orange_Yarn
4371,909.415,36.8647,Orange_Yarn
4372,912.058,37.9235,Orange_Yarn
4373,914.7,38.959,Orange_Yarn
4374,917.341,39.6768,Orange_Yarn
4375,919.98,40.0596,Orange_Yarn
4376,922.618,40.116,Orange_Yarn
4377,925.255,39.6868,Orange_Yarn
4378,927.89,38.5043,Orange_Yarn
4379,930.524,36.4756,Orange_Yarn
4380,933.157,33.957,Orange_Yarn
4381,935.789,31.7622,Orange_Yarn
4382,938.419,30.824,Orange_Yarn
4383,941.049,31.6866,Orange_Yarn
4384,943.677,34.1533,Orange_Yarn
4385,946.304,37.338,Orange_Yarn
4386,948.93,40.1092,Orange_Yarn
4387,951.554,41.6588,Orange_Yarn
4388,954.178,41.8397,Orange_Yarn
4389,956.8,41.0767,Orange_Yarn
4390,959.421,39.9451,Orange_Yarn
4391,962.04,38.7351,Orange_Yarn
4392,964.659,37.3199,Orange_Yarn
4393,967.275,35.4162,Orange_Yarn
4394,969.891,33.0343,Orange_Yarn
4395,972.506,30.7622,Orange_Yarn
4396,975.119,29.6294,Orange_Yarn
4397,977.731,30.5852,Orange_Yarn
4398,980.342,33.9089,Orange_Yarn
4399,982.952,38.9387,Orange_Yarn
4400,985.56,44.3216,Orange_Yarn
4401,988.168,48.655,Orange_Yarn
4402,990.774,51.1451,Orange_Yarn
4403,993.378,51.9019,Orange_Yarn
4404,995.982,51.7315,Orange_Yarn
4405,998.584,51.6009,Orange_Yarn
4406,1001.19,52.1308,Orange_Yarn
4407,1003.79,53.4089,Orange_Yarn
4408,1006.38,55.1656,Orange_Yarn
4409,1008.98,57.1067,Orange_Yarn
4410,1011.58,59.1303,Orange_Yarn
4411,1014.17,61.2919,Orange_Yarn
4412,1016.77,63.6111,Orange_Yarn
4413,1019.36,65.9488,Orange_Yarn
4414,1021.95,68.1093,Orange_Yarn
4415,1024.54,70.1086,Orange_Yarn
4416,1027.13,72.3625,Orange_Yarn
4417,1029.72,75.5607,Orange_Yarn
4418,1032.3,80.2161,Orange_Yarn
4419,1034.89,86.162,Orange_Yarn
4420,1037.47,92.391,Orange_Yarn
4421,1040.06,97.4568,Orange_Yarn
4422,1042.64,100.29,Orange_Yarn
4423,1045.22,100.943,Orange_Yarn
4424,1047.8,100.757,Orange_Yarn
4425,1050.38,101.746,Orange_Yarn
4426,1052.95,105.532,Orange_Yarn
4427,1055.53,112.461,Orange_Yarn
4428,1058.1,121.497,Orange_Yarn
4429,1060.68,130.994,Orange_Yarn
4430,1063.25,139.872,Orange_Yarn
4431,1065.82,148.406,Orange_Yarn
4432,1068.39,158.053,Orange_Yarn
4433,1070.96,170.357,Orange_Yarn
4434,1073.53,185.596,Orange_Yarn
4435,1076.09,202.088,Orange_Yarn
4436,1078.66,216.706,Orange_Yarn
4437,1081.22,226.396,Orange_Yarn
4438,1083.78,229.854,Orange_Yarn
4439,1086.35,228.324,Orange_Yarn
4440,1088.91,225.023,Orange_Yarn
4441,1091.46,223.482,Orange_Yarn
4442,1094.02,225.795,Orange_Yarn
4443,1096.58,231.781,Orange_Yarn
4444,1099.13,239.512,Orange_Yarn
4445,1101.69,246.756,Orange_Yarn
4446,1104.24,252.343,Orange_Yarn
4447,1106.79,256.53,Orange_Yarn
4448,1109.34,260.141,Orange_Yarn
4449,1111.89,263.11,Orange_Yarn
4450,1114.44,263.504,Orange_Yarn
4451,1116.99,257.841,Orange_Yarn
4452,1119.54,242.706,Orange_Yarn
4453,1122.08,216.799,Orange_Yarn
4454,1124.62,182.195,Orange_Yarn
4455,1127.17,144.002,Orange_Yarn
4456,1129.71,108.472,Orange_Yarn
4457,1132.25,80.5457,Orange_Yarn
4458,1134.79,62.0815,Orange_Yarn
4459,1137.32,51.6507,Orange_Yarn
4460,1139.86,45.8557,Orange_Yarn
4461,1142.4,41.3342,Orange_Yarn
4462,1144.93,36.3245,Orange_Yarn
4463,1147.46,31.0394,Orange_Yarn
4464,1149.99,26.8629,Orange_Yarn
4465,1152.52,25.0395,Orange_Yarn
4466,1155.05,25.721,Orange_Yarn
4467,1157.58,27.8915,Orange_Yarn
4468,1160.11,30.0845,Orange_Yarn
4469,1162.63,31.334,Orange_Yarn
4470,1165.16,31.7267,Orange_Yarn
4471,1167.68,32.2478,Orange_Yarn
4472,1170.21,34.0825,Orange_Yarn
4473,1172.73,37.8521,Orange_Yarn
4474,1175.25,43.2474,Orange_Yarn
4475,1177.77,49.2316,Orange_Yarn
4476,1180.28,54.6354,Orange_Yarn
4477,1182.8,58.7665,Orange_Yarn
4478,1185.31,61.7074,Orange_Yarn
4479,1187.83,64.1952,Orange_Yarn
4480,1190.34,67.2116,Orange_Yarn
4481,1192.85,71.5251,Orange_Yarn
4482,1195.36,77.3908,Orange_Yarn
4483,1197.87,84.4933,Orange_Yarn
4484,1200.38,92.0967,Orange_Yarn
4485,1202.89,99.3129,Orange_Yarn
4486,1205.4,105.389,Orange_Yarn
4487,1207.9,109.933,Orange_Yarn
4488,1210.4,112.997,Orange_Yarn
4489,1212.91,114.987,Orange_Yarn
4490,1215.41,116.4,Orange_Yarn
4491,1217.91,117.5,Orange_Yarn
4492,1220.41,118.098,Orange_Yarn
4493,1222.9,117.581,Orange_Yarn
4494,1225.4,115.223,Orange_Yarn
4495,1227.9,110.627,Orange_Yarn
4496,1230.39,104.054,Orange_Yarn
4497,1232.88,96.4399,Orange_Yarn
4498,1235.38,89.0516,Orange_Yarn
4499,1237.87,82.9724,Orange_Yarn
4500,1240.36,78.7001,Orange_Yarn
4501,1242.85,76.0796,Orange_Yarn
4502,1245.33,74.5808,Orange_Yarn
4503,1247.82,73.7177,Orange_Yarn
4504,1250.3,73.3279,Orange_Yarn
4505,1252.79,73.5464,Orange_Yarn
4506,1255.27,74.5259,Orange_Yarn
4507,1257.75,76.1366,Orange_Yarn
4508,1260.23,77.8844,Orange_Yarn
4509,1262.71,79.1242,Orange_Yarn
4510,1265.19,79.431,Orange_Yarn
4511,1267.67,78.8767,Orange_Yarn
4512,1270.15,78.0269,Orange_Yarn
4513,1272.62,77.6696,Orange_Yarn
4514,1275.09,78.4639,Orange_Yarn
4515,1277.57,80.7337,Orange_Yarn
4516,1280.04,84.4968,Orange_Yarn
4517,1282.51,89.6376,Orange_Yarn
4518,1284.98,96.0331,Orange_Yarn
4519,1287.45,103.519,Orange_Yarn
4520,1289.91,111.756,Orange_Yarn
4521,1292.38,120.197,Orange_Yarn
4522,1294.84,128.294,Orange_Yarn
4523,1297.31,135.891,Orange_Yarn
4524,1299.77,143.512,Orange_Yarn
4525,1302.23,152.229,Orange_Yarn
4526,1304.69,163.001,Orange_Yarn
4527,1307.15,175.787,Orange_Yarn
4528,1309.61,188.969,Orange_Yarn
4529,1312.06,199.591,Orange_Yarn
4530,1314.52,204.485,Orange_Yarn
4531,1316.97,201.801,Orange_Yarn
4532,1319.43,192.112,Orange_Yarn
4533,1321.88,178.426,Orange_Yarn
4534,1324.33,164.963,Orange_Yarn
4535,1326.78,155.31,Orange_Yarn
4536,1329.23,150.894,Orange_Yarn
4537,1331.67,150.622,Orange_Yarn
4538,1334.12,151.807,Orange_Yarn
4539,1336.57,151.835,Orange_Yarn
4540,1339.01,149.569,Orange_Yarn
4541,1341.45,145.733,Orange_Yarn
4542,1343.9,142.135,Orange_Yarn
4543,1346.34,140.303,Orange_Yarn
4544,1348.78,140.424,Orange_Yarn
4545,1351.22,141.21,Orange_Yarn
4546,1353.65,140.711,Orange_Yarn
4547,1356.09,137.494,Orange_Yarn
4548,1358.52,131.421,Orange_Yarn
4549,1360.96,123.573,Orange_Yarn
4550,1363.39,115.455,Orange_Yarn
4551,1365.82,108.038,Orange_Yarn
4552,1368.25,101.283,Orange_Yarn
4553,1370.68,94.3872,Orange_Yarn
4554,1373.11,86.525,Orange_Yarn
4555,1375.54,77.5322,Orange_Yarn
4556,1377.96,68.0848,Orange_Yarn
4557,1380.39,59.2939,Orange_Yarn
4558,1382.81,52.038,Orange_Yarn
4559,1385.24,46.5016,Orange_Yarn
4560,1387.66,42.1968,Orange_Yarn
4561,1390.08,38.3892,Orange_Yarn
4562,1392.5,34.5811,Orange_Yarn
4563,1394.92,30.7122,Orange_Yarn
4564,1397.33,26.9888,Orange_Yarn
4565,1399.75,23.5474,Orange_Yarn
4566,1402.17,20.2703,Orange_Yarn
4567,1404.58,16.9264,Orange_Yarn
4568,1406.99,13.5314,Orange_Yarn
4569,1409.41,10.615,Orange_Yarn
4570,1411.81,9.12763,Orange_Yarn
4571,1414.22,9.97101,Orange_Yarn
4572,1416.63,13.4226,Orange_Yarn
4573,1419.04,18.8301,Orange_Yarn
4574,1421.45,24.8006,Orange_Yarn
4575,1423.85,29.803,Orange_Yarn
4576,1426.26,32.8616,Orange_Yarn
4577,1428.66,33.993,Orange_Yarn
4578,1431.06,34.232,Orange_Yarn
4579,1433.46,35.3383,Orange_Yarn
4580,1435.86,39.3891,Orange_Yarn
4581,1438.26,48.3874,Orange_Yarn
4582,1440.66,63.8442,Orange_Yarn
4583,1443.05,86.2273,Orange_Yarn
4584,1445.45,114.307,Orange_Yarn
4585,1447.84,144.693,Orange_Yarn
4586,1450.24,172.02,Orange_Yarn
4587,1452.63,190.09,Orange_Yarn
4588,1455.02,193.799,Orange_Yarn
4589,1457.41,181.139,Orange_Yarn
4590,1459.8,154.303,Orange_Yarn
4591,1462.18,119.199,Orange_Yarn
4592,1464.57,83.423,Orange_Yarn
4593,1466.96,53.5355,Orange_Yarn
4594,1469.34,32.9104,Orange_Yarn
4595,1471.72,21.1308,Orange_Yarn
4596,1474.11,15.1046,Orange_Yarn
4597,1476.49,11.1671,Orange_Yarn
4598,1478.87,6.98198,Orange_Yarn
4599,1481.25,2.28719,Orange_Yarn
4600,1483.62,-1.70858,Orange_Yarn
4601,1486,-3.67442,Orange_Yarn
4602,1488.38,-3.2921,Orange_Yarn
4603,1490.75,-1.48933,Orange_Yarn
4604,1493.12,0.830298,Orange_Yarn
4605,1495.5,1.5123,Orange_Yarn
4606,1497.87,0.692002,Orange_Yarn
4607,1500.24,-0.481199,Orange_Yarn
4608,1502.61,-0.511279,Orange_Yarn
4609,1504.97,0.365499,Orange_Yarn
4610,1507.34,1.52389,Orange_Yarn
4611,1509.71,1.99827,Orange_Yarn
4612,1512.07,1.29938,Orange_Yarn
4613,1514.43,-0.228313,Orange_Yarn
4614,1516.8,-1.54043,Orange_Yarn
4615,1519.16,-1.67814,Orange_Yarn
4616,1521.52,-0.49699,Orange_Yarn
4617,1523.88,1.74552,Orange_Yarn
4618,1526.24,3.08462,Orange_Yarn
4619,1528.59,2.48468,Orange_Yarn
4620,1530.95,0.14576,Orange_Yarn
4621,1533.3,-2.61559,Orange_Yarn
4622,1535.66,-4.24948,Orange_Yarn
4623,1538.01,-3.99809,Orange_Yarn
4624,1540.36,-1.91306,Orange_Yarn
4625,1542.71,0.598398,Orange_Yarn
4626,1545.06,2.56698,Orange_Yarn
4627,1547.41,3.78598,Orange_Yarn
4628,1549.76,4.86664,Orange_Yarn
4629,1552.11,6.64591,Orange_Yarn
4630,1554.45,9.39959,Orange_Yarn
4631,1556.8,12.4695,Orange_Yarn
4632,1559.14,14.6206,Orange_Yarn
4633,1561.48,14.9065,Orange_Yarn
4634,1563.82,13.4238,Orange_Yarn
4635,1566.16,11.3768,Orange_Yarn
4636,1568.5,10.3429,Orange_Yarn
4637,1570.84,11.2044,Orange_Yarn
4638,1573.18,13.4862,Orange_Yarn
4639,1575.51,15.6017,Orange_Yarn
4640,1577.85,15.8953,Orange_Yarn
4641,1580.18,13.8089,Orange_Yarn
4642,1582.51,10.3717,Orange_Yarn
4643,1584.84,7.63487,Orange_Yarn
4644,1587.17,7.37375,Orange_Yarn
4645,1589.5,9.89214,Orange_Yarn
4646,1591.83,13.7264,Orange_Yarn
4647,1594.16,16.4794,Orange_Yarn
4648,1596.48,16.2784,Orange_Yarn
4649,1598.81,12.9329,Orange_Yarn
4650,1601.13,8.05841,Orange_Yarn
4651,1603.46,4.08943,Orange_Yarn
4652,1605.78,2.81962,Orange_Yarn
4653,1608.1,4.38889,Orange_Yarn
4654,1610.42,7.32749,Orange_Yarn
4655,1612.74,9.57195,Orange_Yarn
4656,1615.06,9.75487,Orange_Yarn
4657,1617.37,7.93821,Orange_Yarn
4658,1619.69,5.37191,Orange_Yarn
4659,1622,3.52201,Orange_Yarn
4660,1624.32,3.07268,Orange_Yarn
4661,1626.63,3.57032,Orange_Yarn
4662,1628.94,3.89446,Orange_Yarn
4663,1631.25,3.16222,Orange_Yarn
4664,1633.56,1.39837,Orange_Yarn
4665,1635.87,-0.494326,Orange_Yarn
4666,1638.17,-1.41242,Orange_Yarn
4667,1640.48,-0.86704,Orange_Yarn
4668,1642.78,0.652884,Orange_Yarn
4669,1645.09,2.0188,Orange_Yarn
4670,1647.39,2.52781,Orange_Yarn
4671,1649.69,1.49463,Orange_Yarn
4672,1652,-0.236993,Orange_Yarn
4673,1654.29,-1.44633,Orange_Yarn
4674,1656.59,-1.44265,Orange_Yarn
4675,1658.89,-0.543792,Orange_Yarn
4676,1661.19,0.222574,Orange_Yarn
4677,1663.48,-0.0320339,Orange_Yarn
4678,1665.78,-1.29708,Orange_Yarn
4679,1668.07,-2.57812,Orange_Yarn
4680,1670.36,-2.24038,Orange_Yarn
4681,1672.66,-0.402326,Orange_Yarn
4682,1674.95,2.2782,Orange_Yarn
4683,1677.24,4.78583,Orange_Yarn
4684,1679.52,5.1503,Orange_Yarn
4685,1681.81,2.86685,Orange_Yarn
4686,1684.1,-0.575282,Orange_Yarn
4687,1686.38,-3.62045,Orange_Yarn
4688,1688.67,-4.69451,Orange_Yarn
4689,1690.95,-3.31742,Orange_Yarn
4690,1693.23,-0.320184,Orange_Yarn
4691,1695.51,2.73958,Orange_Yarn
4692,1697.79,4.56049,Orange_Yarn
4693,1700.07,4.83373,Orange_Yarn
4694,1702.35,4.28058,Orange_Yarn
4695,1704.63,4.02247,Orange_Yarn
4696,1706.9,4.75599,Orange_Yarn
4697,1709.18,6.3061,Orange_Yarn
4698,1711.45,7.83736,Orange_Yarn
4699,1713.72,8.53215,Orange_Yarn
4700,1716,8.22773,Orange_Yarn
4701,1718.27,7.55447,Orange_Yarn
4702,1720.54,7.48785,Orange_Yarn
4703,1722.81,8.64619,Orange_Yarn
4704,1725.07,10.838,Orange_Yarn
4705,1727.34,13.1736,Orange_Yarn
4706,1729.61,14.6467,Orange_Yarn
4707,1731.87,14.7645,Orange_Yarn
4708,1734.13,13.7811,Orange_Yarn
4709,1736.4,12.3952,Orange_Yarn
4710,1738.66,11.1612,Orange_Yarn
4711,1740.92,10.0768,Orange_Yarn
4712,1743.18,8.66256,Orange_Yarn
4713,1745.44,6.47742,Orange_Yarn
4714,1747.69,3.66814,Orange_Yarn
4715,1749.95,1.09824,Orange_Yarn
4716,1752.21,-0.106576,Orange_Yarn
4717,1754.46,0.671139,Orange_Yarn
4718,1756.71,2.98835,Orange_Yarn
4719,1758.97,5.43923,Orange_Yarn
4720,1761.22,6.41539,Orange_Yarn
4721,1763.47,5.08328,Orange_Yarn
4722,1765.72,1.95272,Orange_Yarn
4723,1767.96,-1.3571,Orange_Yarn
4724,1770.21,-3.0427,Orange_Yarn
4725,1772.46,-2.17327,Orange_Yarn
4726,1774.7,0.773474,Orange_Yarn
4727,1776.95,4.22443,Orange_Yarn
4728,1779.19,6.46665,Orange_Yarn
4729,1781.43,6.64224,Orange_Yarn
4730,1783.67,5.17399,Orange_Yarn
4731,1785.91,3.39157,Orange_Yarn
4732,1788.15,2.63755,Orange_Yarn
4733,1790.39,3.43998,Orange_Yarn
4734,1792.63,5.25896,Orange_Yarn
4735,1794.86,6.9178,Orange_Yarn
4736,1797.1,7.39005,Orange_Yarn
4737,1799.33,6.41681,Orange_Yarn
4738,1801.57,4.58383,Orange_Yarn
4739,1803.8,2.86859,Orange_Yarn
4740,1806.03,2.00638,Orange_Yarn
4741,1808.26,2.10371,Orange_Yarn
4742,1810.49,2.71523,Orange_Yarn
4743,1812.72,3.26691,Orange_Yarn
4744,1814.94,3.48728,Orange_Yarn
4745,1817.17,3.54151,Orange_Yarn
4746,1819.4,3.80668,Orange_Yarn
4747,1821.62,4.49125,Orange_Yarn
4748,1823.84,5.40137,Orange_Yarn
4749,1826.06,6.03116,Orange_Yarn
4750,1828.29,5.90717,Orange_Yarn
4751,1830.51,4.93355,Orange_Yarn
4752,1832.72,3.49238,Orange_Yarn
4753,1834.94,2.2356,Orange_Yarn
4754,1837.16,1.72265,Orange_Yarn
4755,1839.38,2.15094,Orange_Yarn
4756,1841.59,3.33701,Orange_Yarn
4757,1843.8,4.91222,Orange_Yarn
4758,1846.02,6.54878,Orange_Yarn
4759,1848.23,8.03995,Orange_Yarn
4760,1850.44,9.20678,Orange_Yarn
4761,1852.65,9.76834,Orange_Yarn
4762,1854.86,9.35607,Orange_Yarn
4763,1857.07,7.73293,Orange_Yarn
4764,1859.27,5.08382,Orange_Yarn
4765,1861.48,2.13158,Orange_Yarn
4766,1863.69,-0.0907974,Orange_Yarn
4767,1865.89,-0.751103,Orange_Yarn
4768,1868.09,0.278165,Orange_Yarn
4769,1870.29,2.26526,Orange_Yarn
4770,1872.5,3.97122,Orange_Yarn
4771,1874.7,4.34499,Orange_Yarn
4772,1876.9,3.15363,Orange_Yarn
4773,1879.09,1.14566,Orange_Yarn
4774,1881.29,-0.382803,Orange_Yarn
4775,1883.49,-0.374736,Orange_Yarn
4776,1885.68,1.32715,Orange_Yarn
4777,1887.88,3.86079,Orange_Yarn
4778,1890.07,5.85086,Orange_Yarn
4779,1892.26,6.23421,Orange_Yarn
4780,1894.45,4.89801,Orange_Yarn
4781,1896.64,2.74076,Orange_Yarn
4782,1898.83,1.12704,Orange_Yarn
4783,1901.02,1.07885,Orange_Yarn
4784,1903.21,2.69724,Orange_Yarn
4785,1905.39,5.1482,Orange_Yarn
4786,1907.58,7.18849,Orange_Yarn
4787,1909.76,7.88383,Orange_Yarn
4788,1911.95,7.08082,Orange_Yarn
4789,1914.13,5.38064,Orange_Yarn
4790,1916.31,3.68625,Orange_Yarn
4791,1918.49,2.6453,Orange_Yarn
4792,1920.67,2.33533,Orange_Yarn
4793,1922.85,2.34373,Orange_Yarn
4794,1925.03,2.12889,Orange_Yarn
4795,1927.2,1.39013,Orange_Yarn
4796,1929.38,0.213437,Orange_Yarn
4797,1931.55,-0.643066,Orange_Yarn
4798,1933.73,-1.36676,Orange_Yarn
4799,1935.9,-1.78717,Orange_Yarn
4800,1938.07,-1.92883,Orange_Yarn
4801,1940.24,-1.84021,Orange_Yarn
4802,1942.41,-1.45587,Orange_Yarn
4803,1944.58,-0.640623,Orange_Yarn
4804,1946.75,0.607077,Orange_Yarn
4805,1948.91,1.97353,Orange_Yarn
4806,1951.08,2.8657,Orange_Yarn
4807,1953.24,2.70978,Orange_Yarn
4808,1955.41,1.60644,Orange_Yarn
4809,1957.57,-0.145509,Orange_Yarn
4810,1959.73,-1.69751,Orange_Yarn
4811,1961.89,-2.22028,Orange_Yarn
4812,1964.05,-1.36583,Orange_Yarn
4813,1966.21,0.511812,Orange_Yarn
4814,1968.37,2.52784,Orange_Yarn
4815,1970.53,3.74263,Orange_Yarn
4816,1972.68,3.66511,Orange_Yarn
4817,1974.84,2.48752,Orange_Yarn
4818,1976.99,0.922297,Orange_Yarn
4819,1979.15,-0.24347,Orange_Yarn
4820,1981.3,-0.593851,Orange_Yarn
4821,1983.45,-0.264277,Orange_Yarn
4822,1985.6,0.229513,Orange_Yarn
4823,1987.75,0.653406,Orange_Yarn
4824,1989.9,0.389284,Orange_Yarn
4825,1992.04,-0.257404,Orange_Yarn
4826,1994.19,-0.768713,Orange_Yarn
4827,1996.34,-0.727425,Orange_Yarn
4828,1998.48,-0.0923624,Orange_Yarn
4829,102.528,24.9844,White_Yarn
4830,105.558,80.5228,White_Yarn
4831,108.585,152.524,White_Yarn
4832,111.611,223.114,White_Yarn
4833,114.636,281.272,White_Yarn
4834,117.66,321.396,White_Yarn
4835,120.681,335.143,White_Yarn
4836,123.702,313.654,White_Yarn
4837,126.721,261.755,White_Yarn
4838,129.737,204.694,White_Yarn
4839,132.753,171.928,White_Yarn
4840,135.768,170.496,White_Yarn
4841,138.781,177.611,White_Yarn
4842,141.792,163.761,White_Yarn
4843,144.802,122.965,White_Yarn
4844,147.811,77.4724,White_Yarn
4845,150.818,52.6746,White_Yarn
4846,153.824,51.039,White_Yarn
4847,156.828,52.9969,White_Yarn
4848,159.831,40.6361,White_Yarn
4849,162.832,15.6968,White_Yarn
4850,165.832,-6.30794,White_Yarn
4851,168.83,-14.9208,White_Yarn
4852,171.827,-13.4654,White_Yarn
4853,174.822,-10.6757,White_Yarn
4854,177.816,-9.14767,White_Yarn
4855,180.809,-4.9733,White_Yarn
4856,183.8,3.79871,White_Yarn
4857,186.79,12.7108,White_Yarn
4858,189.778,15.8028,White_Yarn
4859,192.764,12.3028,White_Yarn
4860,195.75,6.39074,White_Yarn
4861,198.734,1.48779,White_Yarn
4862,201.716,-2.79954,White_Yarn
4863,204.697,-7.7925,White_Yarn
4864,207.676,-11.9791,White_Yarn
4865,210.654,-11.9701,White_Yarn
4866,213.631,-6.81774,White_Yarn
4867,216.606,0.188602,White_Yarn
4868,219.579,4.78693,White_Yarn
4869,222.552,6.45602,White_Yarn
4870,225.523,9.55596,White_Yarn
4871,228.492,19.9042,White_Yarn
4872,231.46,40.0402,White_Yarn
4873,234.427,67.0864,White_Yarn
4874,237.391,94.8277,White_Yarn
4875,240.355,118.615,White_Yarn
4876,243.317,139.401,White_Yarn
4877,246.278,163.143,White_Yarn
4878,249.237,195.262,White_Yarn
4879,252.195,234.785,White_Yarn
4880,255.151,273.948,White_Yarn
4881,258.107,303.792,White_Yarn
4882,261.06,319.766,White_Yarn
4883,264.012,321.554,White_Yarn
4884,266.963,308.684,White_Yarn
4885,269.913,278.917,White_Yarn
4886,272.86,232.687,White_Yarn
4887,275.806,178.15,White_Yarn
4888,278.752,129.307,White_Yarn
4889,281.695,97.3784,White_Yarn
4890,284.637,83.8532,White_Yarn
4891,287.579,81.879,White_Yarn
4892,290.518,83.3014,White_Yarn
4893,293.456,83.4676,White_Yarn
4894,296.392,80.574,White_Yarn
4895,299.327,73.5651,White_Yarn
4896,302.261,62.6982,White_Yarn
4897,305.193,51.0513,White_Yarn
4898,308.124,42.8833,White_Yarn
4899,311.053,39.5316,White_Yarn
4900,313.981,38.1109,White_Yarn
4901,316.908,35.249,White_Yarn
4902,319.833,31.1876,White_Yarn
4903,322.756,28.7275,White_Yarn
4904,325.679,28.4836,White_Yarn
4905,328.6,27.2268,White_Yarn
4906,331.52,22.0189,White_Yarn
4907,334.438,14.6786,White_Yarn
4908,337.355,10.2198,White_Yarn
4909,340.269,10.8846,White_Yarn
